date,fps_id,commodity,beneficiary_class,quantity_distributed,city_code,region_code,center_type,op_area,phh_count,aay_count,base_entitlement,avg_rainfall,avg_temperature,disaster_flag,local_unemployment_rate,local_CPI,mandi_commodity_price,local_wage_rate,is_festival_holiday,is_end_of_month,major_govt_announcement,prev_month_demand,month,year
2024-10-14,FPS_001,Wheat,AAY,462,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Price Revision,839.0,10,2024
2024-10-14,FPS_001,Wheat,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Price Revision,462.0,10,2024
2024-10-21,FPS_001,Wheat,AAY,1118,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,2000.0,10,2024
2024-10-21,FPS_001,Wheat,PHH,1603,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,1118.0,10,2024
2024-10-28,FPS_001,Wheat,AAY,1482,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,1603.0,10,2024
2024-10-28,FPS_001,Wheat,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,1482.0,10,2024
2024-11-04,FPS_001,Wheat,AAY,1206,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,2000.0,11,2024
2024-11-04,FPS_001,Wheat,PHH,1168,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,1206.0,11,2024
2024-11-11,FPS_001,Wheat,AAY,413,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Price Revision,1168.0,11,2024
2024-11-11,FPS_001,Wheat,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Price Revision,413.0,11,2024
2024-11-18,FPS_001,Wheat,AAY,575,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,2000.0,11,2024
2024-11-18,FPS_001,Wheat,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,575.0,11,2024
2024-11-25,FPS_001,Wheat,AAY,306,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Price Revision,2000.0,11,2024
2024-11-25,FPS_001,Wheat,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Price Revision,306.0,11,2024
2024-12-02,FPS_001,Wheat,AAY,1199,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,2000.0,12,2024
2024-12-02,FPS_001,Wheat,PHH,1845,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,1199.0,12,2024
2024-12-09,FPS_001,Wheat,AAY,1281,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,1845.0,12,2024
2024-12-09,FPS_001,Wheat,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,1281.0,12,2024
2024-12-16,FPS_001,Wheat,AAY,817,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,2000.0,12,2024
2024-12-16,FPS_001,Wheat,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,817.0,12,2024
2024-12-23,FPS_001,Wheat,AAY,1554,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Price Revision,2000.0,12,2024
2024-12-23,FPS_001,Wheat,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Price Revision,1554.0,12,2024
2024-01-01,FPS_002,Rice,AAY,1350,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Price Revision,1554.0,1,2024
2024-01-01,FPS_002,Rice,PHH,932,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Price Revision,1350.0,1,2024
2024-01-08,FPS_002,Rice,AAY,1630,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,932.0,1,2024
2024-01-08,FPS_002,Rice,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,1630.0,1,2024
2024-01-15,FPS_002,Rice,AAY,1486,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,2000.0,1,2024
2024-01-15,FPS_002,Rice,PHH,1751,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,1486.0,1,2024
2024-01-22,FPS_002,Rice,AAY,573,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Scheme Launch,1751.0,1,2024
2024-01-22,FPS_002,Rice,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Scheme Launch,573.0,1,2024
2024-01-29,FPS_002,Rice,AAY,706,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,2000.0,1,2024
2024-01-29,FPS_002,Rice,PHH,1203,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,706.0,1,2024
2024-02-05,FPS_002,Rice,AAY,1318,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,1203.0,2,2024
2024-02-05,FPS_002,Rice,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,1318.0,2,2024
2024-02-12,FPS_002,Rice,AAY,1707,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,2000.0,2,2024
2024-02-12,FPS_002,Rice,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,1707.0,2,2024
2024-02-19,FPS_002,Rice,AAY,999,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,2000.0,2,2024
2024-02-19,FPS_002,Rice,PHH,1755,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,999.0,2,2024
2024-02-26,FPS_002,Rice,AAY,507,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,1755.0,2,2024
2024-02-26,FPS_002,Rice,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,507.0,2,2024
2024-03-04,FPS_002,Rice,AAY,1318,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,2000.0,3,2024
2024-03-04,FPS_002,Rice,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,1318.0,3,2024
2024-03-11,FPS_002,Rice,AAY,1275,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Scheme Launch,2000.0,3,2024
2024-03-11,FPS_002,Rice,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Scheme Launch,1275.0,3,2024
2024-03-18,FPS_002,Rice,AAY,1702,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,2000.0,3,2024
2024-03-18,FPS_002,Rice,PHH,1644,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,1702.0,3,2024
2024-03-25,FPS_002,Rice,AAY,939,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,1644.0,3,2024
2024-03-25,FPS_002,Rice,PHH,1127,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,939.0,3,2024
2024-04-01,FPS_002,Rice,AAY,762,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,1127.0,4,2024
2024-04-01,FPS_002,Rice,PHH,934,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,762.0,4,2024
2024-04-08,FPS_002,Rice,AAY,483,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,934.0,4,2024
2024-04-08,FPS_002,Rice,PHH,1276,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,483.0,4,2024
2024-04-15,FPS_002,Rice,AAY,669,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,1276.0,4,2024
2024-04-15,FPS_002,Rice,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,669.0,4,2024
2024-04-22,FPS_002,Rice,AAY,153,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Price Revision,2000.0,4,2024
2024-04-22,FPS_002,Rice,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Price Revision,153.0,4,2024
2024-04-29,FPS_002,Rice,AAY,1596,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,2000.0,4,2024
2024-04-29,FPS_002,Rice,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,1596.0,4,2024
2024-05-06,FPS_002,Rice,AAY,1504,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,2000.0,5,2024
2024-05-06,FPS_002,Rice,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,1504.0,5,2024
2024-05-13,FPS_002,Rice,AAY,1134,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Scheme Launch,2000.0,5,2024
2024-05-13,FPS_002,Rice,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Scheme Launch,1134.0,5,2024
2024-05-20,FPS_002,Rice,AAY,1027,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,2000.0,5,2024
2024-05-20,FPS_002,Rice,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,1027.0,5,2024
2024-05-27,FPS_002,Rice,AAY,856,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,2000.0,5,2024
2024-05-27,FPS_002,Rice,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,856.0,5,2024
2024-06-03,FPS_002,Rice,AAY,1575,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,2000.0,6,2024
2024-06-03,FPS_002,Rice,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,1575.0,6,2024
2024-06-10,FPS_002,Rice,AAY,589,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,2000.0,6,2024
2024-06-10,FPS_002,Rice,PHH,1425,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,589.0,6,2024
2024-06-17,FPS_002,Rice,AAY,748,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,1425.0,6,2024
2024-06-17,FPS_002,Rice,PHH,1241,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,748.0,6,2024
2024-06-24,FPS_002,Rice,AAY,1146,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,1241.0,6,2024
2024-06-24,FPS_002,Rice,PHH,900,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,1146.0,6,2024
2024-07-01,FPS_002,Rice,AAY,630,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,900.0,7,2024
2024-07-01,FPS_002,Rice,PHH,1211,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,630.0,7,2024
2024-07-08,FPS_002,Rice,AAY,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,1211.0,7,2024
2024-07-08,FPS_002,Rice,PHH,1854,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,90.0,7,2024
2024-07-15,FPS_002,Rice,AAY,882,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,1854.0,7,2024
2024-07-15,FPS_002,Rice,PHH,1892,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,882.0,7,2024
2024-07-22,FPS_002,Rice,AAY,657,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,1892.0,7,2024
2024-07-22,FPS_002,Rice,PHH,1327,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,657.0,7,2024
2024-07-29,FPS_002,Rice,AAY,1666,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,1327.0,7,2024
2024-07-29,FPS_002,Rice,PHH,890,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,1666.0,7,2024
2024-08-05,FPS_002,Rice,AAY,1641,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,890.0,8,2024
2024-08-05,FPS_002,Rice,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,1641.0,8,2024
2024-08-12,FPS_002,Rice,AAY,1080,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,2000.0,8,2024
2024-08-12,FPS_002,Rice,PHH,1266,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,1080.0,8,2024
2024-08-19,FPS_002,Rice,AAY,1416,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,1266.0,8,2024
2024-08-19,FPS_002,Rice,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,1416.0,8,2024
2024-08-26,FPS_002,Rice,AAY,211,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Scheme Launch,2000.0,8,2024
2024-08-26,FPS_002,Rice,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Scheme Launch,211.0,8,2024
2024-09-02,FPS_002,Rice,AAY,198,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,2000.0,9,2024
2024-09-02,FPS_002,Rice,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,198.0,9,2024
2024-09-09,FPS_002,Rice,AAY,189,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,2000.0,9,2024
2024-09-09,FPS_002,Rice,PHH,1759,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,189.0,9,2024
2024-09-16,FPS_002,Rice,AAY,649,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,1759.0,9,2024
2024-09-16,FPS_002,Rice,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,649.0,9,2024
2024-09-23,FPS_002,Rice,AAY,469,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Price Revision,2000.0,9,2024
2024-09-23,FPS_002,Rice,PHH,940,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Price Revision,469.0,9,2024
2024-09-30,FPS_002,Rice,AAY,766,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,940.0,9,2024
2024-09-30,FPS_002,Rice,PHH,1606,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,766.0,9,2024
2024-10-07,FPS_002,Rice,AAY,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,1606.0,10,2024
2024-10-07,FPS_002,Rice,PHH,1804,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,2000.0,10,2024
2024-10-14,FPS_002,Rice,AAY,1848,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Price Revision,1804.0,10,2024
2024-10-14,FPS_002,Rice,PHH,1490,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Price Revision,1848.0,10,2024
2024-10-21,FPS_002,Rice,AAY,1821,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,1490.0,10,2024
2024-10-21,FPS_002,Rice,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,1821.0,10,2024
2024-10-28,FPS_002,Rice,AAY,649,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,2000.0,10,2024
2024-10-28,FPS_002,Rice,PHH,1506,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,649.0,10,2024
2024-11-04,FPS_002,Rice,AAY,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,1506.0,11,2024
2024-11-04,FPS_002,Rice,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,2000.0,11,2024
2024-11-11,FPS_002,Rice,AAY,1719,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Price Revision,2000.0,11,2024
2024-11-11,FPS_002,Rice,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Price Revision,1719.0,11,2024
2024-11-18,FPS_002,Rice,AAY,358,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,2000.0,11,2024
2024-11-18,FPS_002,Rice,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,358.0,11,2024
2024-11-25,FPS_002,Rice,AAY,534,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Price Revision,2000.0,11,2024
2024-11-25,FPS_002,Rice,PHH,1935,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Price Revision,534.0,11,2024
2024-12-02,FPS_002,Rice,AAY,762,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,1935.0,12,2024
2024-12-02,FPS_002,Rice,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,762.0,12,2024
2024-12-09,FPS_002,Rice,AAY,686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,2000.0,12,2024
2024-12-09,FPS_002,Rice,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,686.0,12,2024
2024-12-16,FPS_002,Rice,AAY,245,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,2000.0,12,2024
2024-12-16,FPS_002,Rice,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,245.0,12,2024
2024-12-23,FPS_002,Rice,AAY,1540,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Price Revision,2000.0,12,2024
2024-12-23,FPS_002,Rice,PHH,2000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Price Revision,1540.0,12,2024
2024-01-01,FPS_002,Sugar,AAY,61,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Price Revision,1540.0,1,2024
2024-01-01,FPS_002,Sugar,PHH,94,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Price Revision,61.0,1,2024
2024-01-08,FPS_002,Sugar,AAY,67,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,94.0,1,2024
2024-01-08,FPS_002,Sugar,PHH,173,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,67.0,1,2024
2024-01-15,FPS_002,Sugar,AAY,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,173.0,1,2024
2024-01-15,FPS_002,Sugar,PHH,73,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,50.0,1,2024
2024-01-22,FPS_002,Sugar,AAY,60,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Scheme Launch,73.0,1,2024
2024-01-22,FPS_002,Sugar,PHH,136,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Scheme Launch,60.0,1,2024
2024-01-29,FPS_002,Sugar,AAY,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,136.0,1,2024
2024-01-29,FPS_002,Sugar,PHH,81,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,50.0,1,2024
2024-02-05,FPS_002,Sugar,AAY,94,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,81.0,2,2024
2024-02-05,FPS_002,Sugar,PHH,161,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,94.0,2,2024
2024-02-12,FPS_002,Sugar,AAY,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,161.0,2,2024
2024-02-12,FPS_002,Sugar,PHH,184,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,50.0,2,2024
2024-02-19,FPS_002,Sugar,AAY,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,184.0,2,2024
2024-02-19,FPS_002,Sugar,PHH,96,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,50.0,2,2024
2024-02-26,FPS_002,Sugar,AAY,65,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,96.0,2,2024
2024-02-26,FPS_002,Sugar,PHH,132,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,65.0,2,2024
2024-03-04,FPS_002,Sugar,AAY,55,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,132.0,3,2024
2024-03-04,FPS_002,Sugar,PHH,99,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,55.0,3,2024
