date,fps_id,commodity,beneficiary_class,quantity_distributed
2023-01-15,FPS_003,Sugar,PHH,50
2023-01-15,FPS_003,Rice,PHH,194
2023-01-15,FPS_003,Kerosene,PHH,93
2023-01-16,FPS_005,Kerosene,PHH,134
2023-01-16,FPS_005,Rice,PHH,212
2023-01-16,FPS_005,Wheat,PHH,107
2023-01-16,FPS_001,Wheat,PHH,128
2023-01-16,FPS_001,Kerosene,PHH,131
2023-01-16,FPS_001,Rice,PHH,50
2023-01-16,FPS_004,Rice,PHH,223
2023-01-16,FPS_004,Sugar,PHH,50
2023-01-16,FPS_002,Sugar,PHH,50
2023-01-16,FPS_002,Rice,PHH,104
2023-01-16,FPS_003,Kerosene,PHH,115
2023-01-16,FPS_003,Wheat,PHH,50
2023-01-16,FPS_003,Sugar,PHH,50
2023-01-16,FPS_003,Rice,PHH,50
2023-01-17,FPS_005,Sugar,PHH,50
2023-01-17,FPS_005,Rice,PHH,93
2023-01-17,FPS_004,Rice,PHH,235
2023-01-17,FPS_004,Kerosene,PHH,64
2023-01-17,FPS_001,Kerosene,PHH,158
2023-01-17,FPS_001,Wheat,PHH,161
2023-01-17,FPS_002,Rice,PHH,244
2023-01-17,FPS_002,Kerosene,PHH,150
2023-01-18,FPS_001,Rice,PHH,226
2023-01-18,FPS_001,Wheat,PHH,110
2023-01-18,FPS_003,Kerosene,PHH,136
2023-01-18,FPS_003,Sugar,PHH,50
2023-01-18,FPS_003,Wheat,PHH,72
2023-01-18,FPS_003,Rice,PHH,176
2023-01-18,FPS_005,Wheat,PHH,50
2023-01-18,FPS_005,Kerosene,PHH,55
2023-01-18,FPS_005,Rice,PHH,205
2023-01-18,FPS_004,Kerosene,PHH,50
2023-01-18,FPS_004,Rice,PHH,122
2023-01-18,FPS_004,Wheat,PHH,50
2023-01-18,FPS_004,Sugar,PHH,50
2023-01-19,FPS_002,Sugar,PHH,50
2023-01-19,FPS_002,Kerosene,PHH,137
2023-01-19,FPS_002,Rice,PHH,89
2023-01-19,FPS_005,Rice,PHH,129
2023-01-19,FPS_005,Wheat,PHH,50
2023-01-19,FPS_005,Sugar,PHH,50
2023-01-19,FPS_005,Kerosene,PHH,88
2023-01-20,FPS_001,Kerosene,PHH,143
2023-01-20,FPS_001,Rice,PHH,149
2023-01-20,FPS_001,Sugar,PHH,50
2023-01-20,FPS_002,Rice,PHH,71
2023-01-20,FPS_002,Sugar,PHH,50
2023-01-21,FPS_001,Kerosene,PHH,78
2023-01-21,FPS_001,Sugar,PHH,50
2023-01-21,FPS_001,Wheat,PHH,72
2023-01-21,FPS_001,Rice,PHH,104
2023-01-21,FPS_005,Wheat,PHH,109
2023-01-21,FPS_005,Rice,PHH,64
2023-01-21,FPS_005,Kerosene,PHH,165
2023-01-22,FPS_002,Sugar,PHH,50
2023-01-22,FPS_002,Wheat,PHH,157
2023-01-22,FPS_003,Sugar,PHH,50
2023-01-22,FPS_003,Rice,PHH,225
2023-01-22,FPS_003,Wheat,PHH,50
2023-01-22,FPS_004,Wheat,PHH,159
2023-01-22,FPS_004,Sugar,PHH,50
2023-01-22,FPS_004,Kerosene,PHH,52
2023-01-23,FPS_005,Wheat,PHH,62
2023-01-23,FPS_005,Kerosene,PHH,79
2023-01-23,FPS_005,Rice,PHH,56
2023-01-23,FPS_001,Sugar,PHH,50
2023-01-23,FPS_001,Kerosene,PHH,88
2023-01-23,FPS_003,Sugar,PHH,50
2023-01-23,FPS_003,Kerosene,PHH,105
2023-01-23,FPS_003,Rice,PHH,98
2023-01-23,FPS_003,Wheat,PHH,50
2023-01-23,FPS_002,Wheat,PHH,50
2023-01-23,FPS_002,Kerosene,PHH,50
2023-01-23,FPS_002,Sugar,PHH,50
2023-01-24,FPS_004,Rice,PHH,175
2023-01-24,FPS_004,Wheat,PHH,68
2023-01-24,FPS_004,Kerosene,PHH,136
2023-01-24,FPS_005,Kerosene,PHH,50
2023-01-24,FPS_005,Rice,PHH,59
2023-01-24,FPS_003,Rice,PHH,127
2023-01-24,FPS_003,Wheat,PHH,50
2023-01-24,FPS_003,Sugar,PHH,50
2023-01-24,FPS_001,Kerosene,PHH,69
2023-01-24,FPS_001,Sugar,PHH,50
2023-01-24,FPS_001,Wheat,PHH,71
2023-01-24,FPS_002,Rice,PHH,50
2023-01-24,FPS_002,Sugar,PHH,50
2023-01-25,FPS_005,Sugar,PHH,50
2023-01-25,FPS_005,Kerosene,PHH,58
2023-01-25,FPS_001,Kerosene,PHH,50
2023-01-25,FPS_001,Wheat,PHH,147
2023-01-25,FPS_001,Sugar,PHH,50
2023-01-26,FPS_004,Kerosene,PHH,50
2023-01-26,FPS_004,Wheat,PHH,93
2023-01-26,FPS_004,Sugar,PHH,50
2023-01-26,FPS_001,Sugar,PHH,50
2023-01-26,FPS_001,Wheat,PHH,73
2023-01-26,FPS_001,Kerosene,PHH,62
2023-01-26,FPS_003,Kerosene,PHH,152
2023-01-26,FPS_003,Wheat,PHH,113
2023-01-26,FPS_003,Rice,PHH,81
2023-01-27,FPS_004,Sugar,PHH,50
2023-01-27,FPS_004,Kerosene,PHH,94
2023-01-27,FPS_001,Sugar,PHH,50
2023-01-27,FPS_001,Wheat,PHH,105
2023-01-27,FPS_005,Wheat,PHH,142
2023-01-27,FPS_005,Sugar,PHH,50
2023-01-27,FPS_005,Kerosene,PHH,147
2023-01-27,FPS_003,Sugar,PHH,50
2023-01-27,FPS_003,Kerosene,PHH,131
2023-01-28,FPS_003,Wheat,PHH,84
2023-01-28,FPS_003,Rice,PHH,89
2023-01-28,FPS_002,Kerosene,PHH,78
2023-01-28,FPS_002,Wheat,PHH,64
2023-01-28,FPS_002,Rice,PHH,54
2023-01-28,FPS_002,Sugar,PHH,50
2023-01-29,FPS_005,Kerosene,PHH,101
2023-01-29,FPS_005,Wheat,PHH,138
2023-01-29,FPS_005,Sugar,PHH,50
2023-01-29,FPS_004,Wheat,PHH,50
2023-01-29,FPS_004,Rice,PHH,88
2023-01-29,FPS_004,Kerosene,PHH,152
2023-01-29,FPS_001,Wheat,PHH,146
2023-01-29,FPS_001,Kerosene,PHH,129
2023-01-29,FPS_001,Rice,PHH,134
2023-01-29,FPS_003,Wheat,PHH,79
2023-01-29,FPS_003,Kerosene,PHH,127
2023-01-29,FPS_003,Rice,PHH,181
2023-01-29,FPS_003,Sugar,PHH,50
2023-01-30,FPS_003,Wheat,PHH,152
2023-01-30,FPS_003,Rice,PHH,50
2023-01-30,FPS_003,Kerosene,PHH,117
2023-01-30,FPS_001,Wheat,PHH,73
2023-01-30,FPS_001,Kerosene,PHH,144
2023-01-31,FPS_003,Wheat,PHH,108
2023-01-31,FPS_003,Kerosene,PHH,116
2023-01-31,FPS_003,Rice,PHH,219
2023-01-31,FPS_005,Kerosene,PHH,51
2023-01-31,FPS_005,Wheat,PHH,141
2023-01-31,FPS_005,Sugar,PHH,50
2023-01-31,FPS_005,Rice,PHH,78
2023-02-01,FPS_004,Sugar,PHH,50
2023-02-01,FPS_004,Rice,PHH,75
2023-02-01,FPS_003,Wheat,PHH,84
2023-02-01,FPS_003,Sugar,PHH,50
2023-02-01,FPS_003,Rice,PHH,109
2023-02-01,FPS_005,Sugar,PHH,50
2023-02-01,FPS_005,Kerosene,PHH,83
2023-02-01,FPS_005,Wheat,PHH,92
2023-02-01,FPS_005,Rice,PHH,142
2023-02-02,FPS_005,Rice,PHH,50
2023-02-02,FPS_005,Sugar,PHH,50
2023-02-02,FPS_005,Wheat,PHH,139
2023-02-02,FPS_005,Kerosene,PHH,117
2023-02-02,FPS_001,Kerosene,PHH,158
2023-02-02,FPS_001,Rice,PHH,182
2023-02-02,FPS_001,Sugar,PHH,50
2023-02-02,FPS_001,Wheat,PHH,84
2023-02-02,FPS_002,Rice,PHH,185
2023-02-02,FPS_002,Kerosene,PHH,50
2023-02-02,FPS_004,Wheat,PHH,115
2023-02-02,FPS_004,Rice,PHH,225
2023-02-02,FPS_004,Sugar,PHH,50
2023-02-02,FPS_003,Sugar,PHH,50
2023-02-02,FPS_003,Kerosene,PHH,102
2023-02-02,FPS_003,Rice,PHH,94
2023-02-03,FPS_004,Wheat,PHH,112
2023-02-03,FPS_004,Sugar,PHH,50
2023-02-03,FPS_005,Wheat,PHH,84
2023-02-03,FPS_005,Rice,PHH,120
2023-02-03,FPS_002,Kerosene,PHH,108
2023-02-03,FPS_002,Rice,PHH,166
2023-02-03,FPS_002,Sugar,PHH,50
2023-02-03,FPS_002,Wheat,PHH,50
2023-02-04,FPS_005,Wheat,PHH,88
2023-02-04,FPS_005,Kerosene,PHH,150
2023-02-04,FPS_005,Sugar,PHH,50
2023-02-04,FPS_005,Rice,PHH,62
2023-02-04,FPS_002,Rice,PHH,71
2023-02-04,FPS_002,Kerosene,PHH,53
2023-02-04,FPS_001,Rice,PHH,52
2023-02-04,FPS_001,Sugar,PHH,50
2023-02-04,FPS_001,Kerosene,PHH,50
2023-02-04,FPS_001,Wheat,PHH,66
2023-02-04,FPS_004,Wheat,PHH,167
2023-02-04,FPS_004,Rice,PHH,50
2023-02-04,FPS_004,Kerosene,PHH,50
2023-02-04,FPS_003,Rice,PHH,223
2023-02-04,FPS_003,Wheat,PHH,50
2023-02-04,FPS_003,Kerosene,PHH,95
2023-02-04,FPS_003,Sugar,PHH,50
2023-02-05,FPS_002,Kerosene,PHH,157
2023-02-05,FPS_002,Wheat,PHH,128
2023-02-05,FPS_002,Rice,PHH,50
2023-02-05,FPS_002,Sugar,PHH,50
2023-02-05,FPS_004,Rice,PHH,215
2023-02-05,FPS_004,Wheat,PHH,116
2023-02-05,FPS_004,Sugar,PHH,50
2023-02-05,FPS_004,Kerosene,PHH,62
2023-02-05,FPS_005,Rice,PHH,124
2023-02-05,FPS_005,Sugar,PHH,50
2023-02-05,FPS_005,Wheat,PHH,77
2023-02-05,FPS_005,Kerosene,PHH,118
2023-02-05,FPS_001,Sugar,PHH,50
2023-02-05,FPS_001,Kerosene,PHH,78
2023-02-05,FPS_001,Rice,PHH,50
2023-02-05,FPS_001,Wheat,PHH,50
2023-02-05,FPS_003,Rice,PHH,240
2023-02-05,FPS_003,Wheat,PHH,121
2023-02-06,FPS_003,Rice,PHH,186
2023-02-06,FPS_003,Sugar,PHH,50
2023-02-06,FPS_003,Wheat,PHH,146
2023-02-06,FPS_003,Kerosene,PHH,73
2023-02-06,FPS_001,Rice,PHH,211
2023-02-06,FPS_001,Kerosene,PHH,50
2023-02-06,FPS_001,Sugar,PHH,50
2023-02-06,FPS_001,Wheat,PHH,122
2023-02-06,FPS_002,Kerosene,PHH,103
2023-02-06,FPS_002,Rice,PHH,144
2023-02-06,FPS_002,Sugar,PHH,50
2023-02-06,FPS_002,Wheat,PHH,131
2023-02-06,FPS_004,Kerosene,PHH,89
2023-02-06,FPS_004,Rice,PHH,109
2023-02-07,FPS_003,Rice,PHH,108
2023-02-07,FPS_003,Sugar,PHH,50
2023-02-07,FPS_001,Rice,PHH,66
2023-02-07,FPS_001,Sugar,PHH,50
2023-02-07,FPS_002,Kerosene,PHH,125
2023-02-07,FPS_002,Sugar,PHH,50
2023-02-07,FPS_004,Wheat,PHH,109
2023-02-07,FPS_004,Sugar,PHH,50
2023-02-07,FPS_005,Sugar,PHH,50
2023-02-07,FPS_005,Rice,PHH,104
2023-02-07,FPS_005,Kerosene,PHH,166
2023-02-08,FPS_002,Kerosene,PHH,101
2023-02-08,FPS_002,Sugar,PHH,50
2023-02-08,FPS_002,Wheat,PHH,52
2023-02-08,FPS_002,Rice,PHH,192
2023-02-08,FPS_003,Rice,PHH,249
2023-02-08,FPS_003,Kerosene,PHH,96
2023-02-08,FPS_003,Sugar,PHH,50
2023-02-08,FPS_003,Wheat,PHH,107
2023-02-09,FPS_005,Wheat,PHH,100
2023-02-09,FPS_005,Rice,PHH,245
2023-02-09,FPS_002,Rice,PHH,50
2023-02-09,FPS_002,Sugar,PHH,50
2023-02-09,FPS_002,Kerosene,PHH,167
2023-02-09,FPS_004,Sugar,PHH,50
2023-02-09,FPS_004,Kerosene,PHH,117
2023-02-09,FPS_004,Wheat,PHH,50
2023-02-09,FPS_004,Rice,PHH,180
2023-02-10,FPS_003,Sugar,PHH,50
2023-02-10,FPS_003,Rice,PHH,76
2023-02-10,FPS_003,Kerosene,PHH,80
2023-02-10,FPS_003,Wheat,PHH,50
2023-02-10,FPS_005,Wheat,PHH,52
2023-02-10,FPS_005,Rice,PHH,243
2023-02-10,FPS_005,Sugar,PHH,50
2023-02-11,FPS_001,Rice,PHH,50
2023-02-11,FPS_001,Kerosene,PHH,125
2023-02-11,FPS_001,Sugar,PHH,50
2023-02-11,FPS_003,Sugar,PHH,50
2023-02-11,FPS_003,Wheat,PHH,137
2023-02-12,FPS_005,Kerosene,PHH,115
2023-02-12,FPS_005,Sugar,PHH,50
2023-02-12,FPS_005,Wheat,PHH,88
2023-02-12,FPS_003,Wheat,PHH,81
2023-02-12,FPS_003,Rice,PHH,50
2023-02-12,FPS_003,Sugar,PHH,50
2023-02-12,FPS_003,Kerosene,PHH,156
2023-02-12,FPS_004,Sugar,PHH,50
2023-02-12,FPS_004,Wheat,PHH,50
2023-02-12,FPS_004,Rice,PHH,50
2023-02-12,FPS_004,Kerosene,PHH,128
2023-02-12,FPS_002,Rice,PHH,55
2023-02-12,FPS_002,Kerosene,PHH,81
2023-02-12,FPS_002,Sugar,PHH,50
2023-02-12,FPS_002,Wheat,PHH,50
2023-02-13,FPS_001,Kerosene,PHH,115
2023-02-13,FPS_001,Rice,PHH,215
2023-02-13,FPS_001,Wheat,PHH,110
2023-02-13,FPS_003,Rice,PHH,114
2023-02-13,FPS_003,Kerosene,PHH,129
2023-02-13,FPS_003,Sugar,PHH,50
2023-02-13,FPS_003,Wheat,PHH,65
2023-02-13,FPS_002,Kerosene,PHH,143
2023-02-13,FPS_002,Wheat,PHH,149
2023-02-13,FPS_002,Sugar,PHH,50
2023-02-13,FPS_002,Rice,PHH,123
2023-02-13,FPS_004,Sugar,PHH,50
2023-02-13,FPS_004,Kerosene,PHH,130
2023-02-14,FPS_002,Sugar,PHH,50
2023-02-14,FPS_002,Wheat,PHH,50
2023-02-14,FPS_002,Rice,PHH,240
2023-02-14,FPS_002,Kerosene,PHH,131
2023-02-14,FPS_003,Wheat,PHH,72
2023-02-14,FPS_003,Sugar,PHH,50
2023-02-14,FPS_003,Kerosene,PHH,115
2023-02-14,FPS_005,Rice,PHH,139
2023-02-14,FPS_005,Wheat,PHH,151
2023-02-14,FPS_005,Sugar,PHH,50
2023-02-14,FPS_001,Rice,PHH,50
2023-02-14,FPS_001,Sugar,PHH,50
2023-02-14,FPS_001,Kerosene,PHH,97
2023-02-14,FPS_004,Rice,PHH,156
2023-02-14,FPS_004,Sugar,PHH,50
2023-02-14,FPS_004,Kerosene,PHH,76
2023-02-15,FPS_002,Wheat,PHH,50
2023-02-15,FPS_002,Sugar,PHH,50
2023-02-15,FPS_002,Kerosene,PHH,50
2023-02-15,FPS_002,Rice,PHH,108
2023-02-15,FPS_005,Rice,PHH,194
2023-02-15,FPS_005,Wheat,PHH,91
2023-02-15,FPS_001,Rice,PHH,161
2023-02-15,FPS_001,Sugar,PHH,50
2023-02-15,FPS_001,Wheat,PHH,132
2023-02-15,FPS_001,Kerosene,PHH,153
2023-02-16,FPS_004,Wheat,PHH,152
2023-02-16,FPS_004,Sugar,PHH,50
2023-02-16,FPS_003,Kerosene,PHH,110
2023-02-16,FPS_003,Wheat,PHH,50
2023-02-16,FPS_003,Sugar,PHH,50
2023-02-16,FPS_001,Rice,PHH,235
2023-02-16,FPS_001,Sugar,PHH,50
2023-02-16,FPS_001,Kerosene,PHH,142
2023-02-16,FPS_002,Wheat,PHH,96
2023-02-16,FPS_002,Rice,PHH,60
2023-02-16,FPS_002,Kerosene,PHH,154
2023-02-16,FPS_002,Sugar,PHH,50
2023-02-17,FPS_004,Rice,PHH,156
2023-02-17,FPS_004,Sugar,PHH,50
2023-02-17,FPS_002,Sugar,PHH,50
2023-02-17,FPS_002,Kerosene,PHH,91
2023-02-17,FPS_002,Wheat,PHH,120
2023-02-18,FPS_004,Wheat,PHH,68
2023-02-18,FPS_004,Kerosene,PHH,50
2023-02-18,FPS_003,Kerosene,PHH,160
2023-02-18,FPS_003,Wheat,PHH,50
2023-02-18,FPS_005,Sugar,PHH,50
2023-02-18,FPS_005,Kerosene,PHH,50
2023-02-18,FPS_005,Wheat,PHH,97
2023-02-18,FPS_005,Rice,PHH,210
2023-02-19,FPS_005,Sugar,PHH,50
2023-02-19,FPS_005,Kerosene,PHH,121
2023-02-19,FPS_005,Wheat,PHH,50
2023-02-19,FPS_005,Rice,PHH,141
2023-02-19,FPS_001,Sugar,PHH,50
2023-02-19,FPS_001,Wheat,PHH,77
2023-02-19,FPS_002,Rice,PHH,149
2023-02-19,FPS_002,Kerosene,PHH,97
2023-02-19,FPS_004,Sugar,PHH,50
2023-02-19,FPS_004,Rice,PHH,207
2023-02-19,FPS_004,Wheat,PHH,118
2023-02-20,FPS_005,Rice,PHH,215
2023-02-20,FPS_005,Sugar,PHH,50
2023-02-20,FPS_005,Kerosene,PHH,69
2023-02-20,FPS_002,Rice,PHH,134
2023-02-20,FPS_002,Sugar,PHH,50
2023-02-20,FPS_002,Wheat,PHH,68
2023-02-20,FPS_002,Kerosene,PHH,50
2023-02-20,FPS_004,Rice,PHH,194
2023-02-20,FPS_004,Sugar,PHH,50
2023-02-20,FPS_004,Wheat,PHH,51
2023-02-20,FPS_004,Kerosene,PHH,50
2023-02-21,FPS_003,Kerosene,PHH,143
2023-02-21,FPS_003,Rice,PHH,217
2023-02-21,FPS_004,Kerosene,PHH,99
2023-02-21,FPS_004,Sugar,PHH,50
2023-02-21,FPS_002,Wheat,PHH,99
2023-02-21,FPS_002,Rice,PHH,168
2023-02-21,FPS_005,Sugar,PHH,50
2023-02-21,FPS_005,Wheat,PHH,157
2023-02-21,FPS_005,Kerosene,PHH,158
2023-02-21,FPS_005,Rice,PHH,201
2023-02-21,FPS_001,Wheat,PHH,57
2023-02-21,FPS_001,Kerosene,PHH,155
2023-02-21,FPS_001,Sugar,PHH,50
2023-02-22,FPS_004,Wheat,PHH,89
2023-02-22,FPS_004,Rice,PHH,110
2023-02-22,FPS_004,Sugar,PHH,50
2023-02-22,FPS_004,Kerosene,PHH,162
2023-02-22,FPS_003,Wheat,PHH,50
2023-02-22,FPS_003,Kerosene,PHH,52
2023-02-22,FPS_001,Sugar,PHH,50
2023-02-22,FPS_001,Rice,PHH,201
2023-02-22,FPS_005,Wheat,PHH,116
2023-02-22,FPS_005,Sugar,PHH,50
2023-02-22,FPS_002,Wheat,PHH,99
2023-02-22,FPS_002,Kerosene,PHH,152
2023-02-22,FPS_002,Sugar,PHH,50
2023-02-22,FPS_002,Rice,PHH,141
2023-02-23,FPS_001,Rice,PHH,50
2023-02-23,FPS_001,Wheat,PHH,131
2023-02-23,FPS_003,Sugar,PHH,50
2023-02-23,FPS_003,Rice,PHH,59
2023-02-23,FPS_003,Kerosene,PHH,76
2023-02-23,FPS_005,Kerosene,PHH,104
2023-02-23,FPS_005,Sugar,PHH,50
2023-02-23,FPS_005,Rice,PHH,201
2023-02-23,FPS_005,Wheat,PHH,74
2023-02-23,FPS_002,Sugar,PHH,50
2023-02-23,FPS_002,Kerosene,PHH,111
2023-02-23,FPS_004,Rice,PHH,50
2023-02-23,FPS_004,Sugar,PHH,50
2023-02-23,FPS_004,Kerosene,PHH,50
2023-02-24,FPS_002,Sugar,PHH,50
2023-02-24,FPS_002,Kerosene,PHH,103
2023-02-24,FPS_002,Rice,PHH,223
2023-02-24,FPS_001,Kerosene,PHH,50
2023-02-24,FPS_001,Rice,PHH,113
2023-02-24,FPS_004,Rice,PHH,234
2023-02-24,FPS_004,Wheat,PHH,89
2023-02-24,FPS_004,Kerosene,PHH,50
2023-02-25,FPS_001,Kerosene,PHH,120
2023-02-25,FPS_001,Rice,PHH,50
2023-02-25,FPS_002,Kerosene,PHH,107
2023-02-25,FPS_002,Rice,PHH,50
2023-02-25,FPS_005,Rice,PHH,160
2023-02-25,FPS_005,Sugar,PHH,50
2023-02-25,FPS_003,Rice,PHH,146
2023-02-25,FPS_003,Sugar,PHH,50
2023-02-25,FPS_003,Kerosene,PHH,160
2023-02-25,FPS_004,Sugar,PHH,50
2023-02-25,FPS_004,Kerosene,PHH,65
2023-02-26,FPS_001,Sugar,PHH,50
2023-02-26,FPS_001,Rice,PHH,149
2023-02-26,FPS_001,Kerosene,PHH,60
2023-02-26,FPS_005,Kerosene,PHH,129
2023-02-26,FPS_005,Sugar,PHH,50
2023-02-26,FPS_005,Rice,PHH,113
2023-02-26,FPS_002,Wheat,PHH,58
2023-02-26,FPS_002,Rice,PHH,238
2023-02-26,FPS_002,Kerosene,PHH,50
2023-02-26,FPS_003,Rice,PHH,244
2023-02-26,FPS_003,Sugar,PHH,50
2023-02-27,FPS_001,Rice,PHH,55
2023-02-27,FPS_001,Wheat,PHH,105
2023-02-27,FPS_002,Sugar,PHH,50
2023-02-27,FPS_002,Rice,PHH,50
2023-02-27,FPS_005,Kerosene,PHH,50
2023-02-27,FPS_005,Sugar,PHH,50
2023-02-27,FPS_005,Rice,PHH,231
2023-02-27,FPS_005,Wheat,PHH,157
2023-02-27,FPS_003,Wheat,PHH,50
2023-02-27,FPS_003,Kerosene,PHH,157
2023-02-27,FPS_003,Sugar,PHH,50
2023-02-27,FPS_004,Rice,PHH,175
2023-02-27,FPS_004,Sugar,PHH,50
2023-02-27,FPS_004,Wheat,PHH,134
2023-02-27,FPS_004,Kerosene,PHH,151
2023-02-28,FPS_005,Sugar,PHH,50
2023-02-28,FPS_005,Wheat,PHH,67
2023-02-28,FPS_005,Rice,PHH,205
2023-02-28,FPS_001,Kerosene,PHH,94
2023-02-28,FPS_001,Sugar,PHH,50
2023-02-28,FPS_003,Wheat,PHH,153
2023-02-28,FPS_003,Sugar,PHH,50
2023-02-28,FPS_002,Rice,PHH,137
2023-02-28,FPS_002,Wheat,PHH,50
2023-02-28,FPS_002,Kerosene,PHH,154
2023-02-28,FPS_002,Sugar,PHH,50
2023-02-28,FPS_004,Sugar,PHH,50
2023-02-28,FPS_004,Kerosene,PHH,119
2023-02-28,FPS_004,Rice,PHH,91
2023-02-28,FPS_004,Wheat,PHH,98
2023-03-01,FPS_002,Wheat,PHH,143
2023-03-01,FPS_002,Kerosene,PHH,88
2023-03-01,FPS_002,Sugar,PHH,50
2023-03-01,FPS_003,Kerosene,PHH,50
2023-03-01,FPS_003,Sugar,PHH,50
2023-03-01,FPS_003,Rice,PHH,238
2023-03-01,FPS_003,Wheat,PHH,89
2023-03-01,FPS_005,Wheat,PHH,50
2023-03-01,FPS_005,Rice,PHH,171
2023-03-01,FPS_005,Sugar,PHH,50
2023-03-01,FPS_004,Sugar,PHH,50
2023-03-01,FPS_004,Wheat,PHH,83
2023-03-01,FPS_001,Sugar,PHH,50
2023-03-01,FPS_001,Wheat,PHH,50
2023-03-01,FPS_001,Kerosene,PHH,147
2023-03-01,FPS_001,Rice,PHH,162
2023-03-02,FPS_002,Wheat,PHH,50
2023-03-02,FPS_002,Kerosene,PHH,152
2023-03-02,FPS_003,Wheat,PHH,97
2023-03-02,FPS_003,Rice,PHH,142
2023-03-02,FPS_003,Sugar,PHH,50
2023-03-03,FPS_005,Rice,PHH,71
2023-03-03,FPS_005,Sugar,PHH,50
2023-03-03,FPS_002,Rice,PHH,102
2023-03-03,FPS_002,Sugar,PHH,50
2023-03-03,FPS_002,Wheat,PHH,158
2023-03-03,FPS_002,Kerosene,PHH,99
2023-03-03,FPS_003,Sugar,PHH,50
2023-03-03,FPS_003,Rice,PHH,223
2023-03-03,FPS_003,Kerosene,PHH,162
2023-03-03,FPS_001,Kerosene,PHH,71
2023-03-03,FPS_001,Rice,PHH,50
2023-03-03,FPS_001,Sugar,PHH,50
2023-03-03,FPS_004,Sugar,PHH,50
2023-03-03,FPS_004,Rice,PHH,224
2023-03-03,FPS_004,Wheat,PHH,54
2023-03-04,FPS_003,Rice,PHH,141
2023-03-04,FPS_003,Wheat,PHH,137
2023-03-04,FPS_003,Sugar,PHH,50
2023-03-04,FPS_003,Kerosene,PHH,148
2023-03-04,FPS_005,Kerosene,PHH,136
2023-03-04,FPS_005,Wheat,PHH,154
2023-03-04,FPS_005,Rice,PHH,50
2023-03-04,FPS_004,Wheat,PHH,97
2023-03-04,FPS_004,Rice,PHH,210
2023-03-04,FPS_004,Sugar,PHH,50
2023-03-05,FPS_001,Wheat,PHH,87
2023-03-05,FPS_001,Rice,PHH,197
2023-03-05,FPS_001,Sugar,PHH,50
2023-03-05,FPS_005,Rice,PHH,195
2023-03-05,FPS_005,Wheat,PHH,159
2023-03-05,FPS_005,Kerosene,PHH,69
2023-03-05,FPS_005,Sugar,PHH,50
2023-03-05,FPS_002,Rice,PHH,50
2023-03-05,FPS_002,Wheat,PHH,68
2023-03-05,FPS_002,Sugar,PHH,50
2023-03-05,FPS_002,Kerosene,PHH,125
2023-03-05,FPS_004,Wheat,PHH,104
2023-03-05,FPS_004,Rice,PHH,165
2023-03-06,FPS_002,Wheat,PHH,88
2023-03-06,FPS_002,Rice,PHH,50
2023-03-06,FPS_002,Sugar,PHH,50
2023-03-06,FPS_001,Wheat,PHH,67
2023-03-06,FPS_001,Kerosene,PHH,50
2023-03-06,FPS_001,Sugar,PHH,50
2023-03-06,FPS_001,Rice,PHH,209
2023-03-07,FPS_003,Kerosene,PHH,50
2023-03-07,FPS_003,Wheat,PHH,50
2023-03-07,FPS_002,Wheat,PHH,68
2023-03-07,FPS_002,Sugar,PHH,50
2023-03-07,FPS_002,Kerosene,PHH,96
2023-03-07,FPS_001,Sugar,PHH,50
2023-03-07,FPS_001,Kerosene,PHH,89
2023-03-07,FPS_005,Kerosene,PHH,131
2023-03-07,FPS_005,Wheat,PHH,50
2023-03-07,FPS_005,Rice,PHH,99
2023-03-07,FPS_005,Sugar,PHH,50
2023-03-08,FPS_004,Wheat,PHH,102
2023-03-08,FPS_004,Kerosene,PHH,62
2023-03-08,FPS_002,Rice,PHH,129
2023-03-08,FPS_002,Sugar,PHH,50
2023-03-08,FPS_002,Kerosene,PHH,167
2023-03-08,FPS_005,Kerosene,PHH,133
2023-03-08,FPS_005,Rice,PHH,143
2023-03-09,FPS_003,Wheat,PHH,50
2023-03-09,FPS_003,Sugar,PHH,50
2023-03-09,FPS_003,Kerosene,PHH,60
2023-03-09,FPS_004,Rice,PHH,162
2023-03-09,FPS_004,Kerosene,PHH,56
2023-03-09,FPS_004,Sugar,PHH,50
2023-03-09,FPS_002,Wheat,PHH,143
2023-03-09,FPS_002,Sugar,PHH,50
2023-03-09,FPS_002,Rice,PHH,93
2023-03-10,FPS_005,Wheat,PHH,107
2023-03-10,FPS_005,Kerosene,PHH,122
2023-03-10,FPS_001,Sugar,PHH,50
2023-03-10,FPS_001,Wheat,PHH,83
2023-03-11,FPS_001,Kerosene,PHH,166
2023-03-11,FPS_001,Wheat,PHH,122
2023-03-11,FPS_001,Sugar,PHH,50
2023-03-11,FPS_002,Kerosene,PHH,144
2023-03-11,FPS_002,Rice,PHH,151
2023-03-11,FPS_002,Sugar,PHH,50
2023-03-11,FPS_002,Wheat,PHH,74
2023-03-11,FPS_004,Rice,PHH,181
2023-03-11,FPS_004,Kerosene,PHH,82
2023-03-11,FPS_004,Wheat,PHH,143
2023-03-11,FPS_005,Wheat,PHH,149
2023-03-11,FPS_005,Rice,PHH,50
2023-03-11,FPS_005,Sugar,PHH,50
2023-03-11,FPS_003,Sugar,PHH,50
2023-03-11,FPS_003,Rice,PHH,50
2023-03-11,FPS_003,Wheat,PHH,50
2023-03-11,FPS_003,Kerosene,PHH,82
